time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-23T07:10:34.990Z,46.8491667,-122.6733333,16.97,1.63,ml,23,91,0.1798,0.13,uw,uw61021816,2015-05-26T22:47:17.030Z,"4km SSE of Rainier, Washington",earthquake
2015-05-23T07:08:45.500Z,18.6793,-64.196,47,2.9,Md,5,277.2,0.13744224,0.83,pr,pr15143005,2015-05-23T15:11:11.982Z,"53km ENE of Road Town, British Virgin Islands",earthquake
2015-05-23T07:07:25.466Z,37.3486,-114.651,8.7498,0.92,ml,8,114.57,0.323,0.1833,nn,nn00495616,2015-05-24T02:39:24.128Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-23T07:05:27.000Z,60.1726,-141.3689,0,1.4,ml,,,,0.54,ak,ak11605889,2015-06-01T17:20:40.397Z,"60km ENE of Cape Yakataga, Alaska",earthquake
2015-05-23T07:03:58.340Z,33.9763333,-118.3358333,14.21,1.5,ml,24,67,0.02575,0.28,ci,ci37385680,2015-05-26T15:51:16.789Z,"2km NNE of Inglewood, California",earthquake
2015-05-23T06:59:46.050Z,38.8310013,-122.8069992,1.21,0.93,md,13,88,0.007966,0.02,nc,nc72453991,2015-05-23T07:01:19.020Z,"7km W of Cobb, California",earthquake
2015-05-23T06:54:52.900Z,18.1499,-65.4505,23,2.1,Md,3,172.8,0.11049278,0.1,pr,pr15143003,2015-05-23T08:41:25.771Z,"0km WNW of Vieques, Puerto Rico",earthquake
2015-05-23T06:46:17.280Z,34.036,-117.1638333,13.5,0.74,ml,19,105,0.1437,0.17,ci,ci37385672,2015-05-26T15:46:39.138Z,"3km SE of Redlands, California",earthquake
2015-05-23T06:45:27.000Z,59.9488,-141.0787,5.7,0.9,ml,,,,0.37,ak,ak11614570,2015-06-01T17:19:58.070Z,"76km E of Cape Yakataga, Alaska",earthquake
2015-05-23T06:43:26.550Z,37.6518333,-118.8191667,3.35,0.69,md,18,91,0.01918,0.04,nc,nc72453986,2015-05-27T02:32:38.320Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T06:42:58.000Z,62.782,-150.4981,74.8,0.8,ml,,,,0.43,ak,ak11614569,2015-06-01T17:19:57.288Z,"54km NNW of Talkeetna, Alaska",earthquake
2015-05-23T06:41:53.090Z,34.1428333,-117.7915,11.23,1.08,ml,19,81,0.05251,0.13,ci,ci37385664,2015-05-26T15:42:24.096Z,"4km NNE of San Dimas, California",earthquake
2015-05-23T06:39:56.617Z,37.3078,-114.6387,0.0234,1.26,ml,4,148.96,0.343,0.1835,nn,nn00495861,2015-05-24T19:36:57.634Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T06:39:01.251Z,38.5096,-118.5126,7.5735,1.92,ml,14,82.19,0.119,0.1581,nn,nn00495615,2015-05-24T02:39:07.319Z,"9km E of Hawthorne, Nevada",earthquake
2015-05-23T06:38:24.000Z,60.6321,-147.6467,4,1.1,ml,,,,0.31,ak,ak11614568,2015-06-01T17:19:56.442Z,"58km ESE of Whittier, Alaska",earthquake
2015-05-23T06:33:02.000Z,63.059,-150.5292,96.3,1,ml,,,,0.31,ak,ak11605888,2015-06-01T17:20:16.699Z,"84km NNW of Talkeetna, Alaska",earthquake
2015-05-23T06:31:27.682Z,37.464,-114.1936,10.9283,0.41,ml,5,119.88,0.268,0.1135,nn,nn00495648,2015-05-24T02:43:19.404Z,"32km ESE of Caliente, Nevada",earthquake
2015-05-23T06:30:26.100Z,18.1315,-67.1853,10,1.9,Md,4,230.4,0.10420457,0.34,pr,pr15143002,2015-05-23T08:40:45.583Z,"6km W of Hormigueros, Puerto Rico",earthquake
2015-05-23T06:25:11.550Z,38.8093338,-122.7914963,3.63,0.51,md,8,82,0.003272,0.01,nc,nc72453976,2015-05-23T06:26:48.710Z,"4km NW of The Geysers, California",earthquake
2015-05-23T06:22:35.000Z,61.2048,-151.4816,80,1,ml,,,,0.27,ak,ak11614566,2015-06-01T17:19:55.628Z,"58km N of Nikiski, Alaska",earthquake
2015-05-23T06:16:32.000Z,60.1945,-141.2602,0,1.1,ml,,,,0.38,ak,ak11605883,2015-06-01T17:19:38.052Z,"66km ENE of Cape Yakataga, Alaska",earthquake
2015-05-23T06:14:37.780Z,37.6313333,-119.0333333,3.31,0.7,md,11,60,0.001582,0.05,nc,nc72453966,2015-05-26T18:10:57.520Z,"5km WSW of Mammoth Lakes, California",earthquake
2015-05-23T06:14:15.120Z,37.6353333,-119.035,0.01,0.82,md,9,114,0.005583,0.03,nc,nc72453971,2015-05-26T18:25:02.290Z,"5km WSW of Mammoth Lakes, California",earthquake
2015-05-23T06:12:09.751Z,37.3221,-114.6389,5.6762,0.81,ml,6,152.53,0.339,0.1182,nn,nn00495646,2015-05-24T02:42:58.600Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T06:09:29.150Z,38.7323333,-122.715,2.12,1.61,md,37,63,0.008803,0.08,nc,nc72453956,2015-05-27T02:11:10.818Z,"6km SE of The Geysers, California",earthquake
2015-05-23T06:07:33.360Z,36.7353333,-121.3805,10.98,0.26,md,7,100,0.03035,0.02,nc,nc72453961,2015-05-28T20:04:38.290Z,"8km S of Ridgemark, California",earthquake
2015-05-23T06:07:06.810Z,-11.2284,162.7505,10,4.7,mb,,106,3.281,1.21,us,us10002brv,2015-05-23T14:09:36.570Z,"124km SE of Kirakira, Solomon Islands",earthquake
2015-05-23T06:04:33.000Z,60.259,-149.7832,35.9,1.4,ml,,,,0.29,ak,ak11605881,2015-06-01T17:20:39.348Z,"23km WNW of Bear Creek, Alaska",earthquake
2015-05-23T06:00:54.467Z,37.3482,-114.6526,3.2601,0.65,ml,6,159.02,0.322,0.2172,nn,nn00495645,2015-05-24T02:42:51.224Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-23T05:59:15.450Z,44.6265,-110.9885,9.88,0.82,ml,14,58,0.045,0.13,uu,uu60111712,2015-05-26T15:41:25.100Z,"9km ESE of West Yellowstone, Montana",earthquake
2015-05-23T05:58:45.780Z,34.0485,-117.1616667,14.56,0.84,ml,41,65,0.07821,0.14,ci,ci37385648,2015-05-26T15:36:21.666Z,"2km ESE of Redlands, California",earthquake
2015-05-23T05:58:24.072Z,37.3022,-114.647,6.9085,0.15,ml,5,153.73,0.338,0.1926,nn,nn00495859,2015-05-24T19:14:59.515Z,"36km SSW of Caliente, Nevada",earthquake
2015-05-23T05:57:33.209Z,37.2998,-114.6486,0,0.24,ml,4,154.09,0.338,0.1514,nn,nn00495643,2015-05-24T02:42:43.193Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-23T05:56:36.150Z,33.5951667,-116.8183333,14.04,0.89,ml,36,52,0.04256,0.14,ci,ci37385640,2015-05-26T15:27:44.007Z,"14km WNW of Anza, California",earthquake
2015-05-23T05:51:01.582Z,37.4775,-117.6664,7.4366,0.97,ml,9,284.11,0.245,0.1421,nn,nn00496504,2015-05-28T22:22:04.159Z,"45km SW of Goldfield, Nevada",earthquake
2015-05-23T05:50:16.893Z,37.3561,-114.6555,10.3917,0.82,ml,7,116.5,0.319,0.1259,nn,nn00495642,2015-05-24T02:42:36.865Z,"31km SSW of Caliente, Nevada",earthquake
2015-05-23T05:48:32.500Z,33.2795,-116.2601667,2.7,0.8,ml,20,142,0.08673,0.2,ci,ci37385632,2015-05-26T15:20:38.964Z,"11km ENE of Borrego Springs, California",earthquake
2015-05-23T05:35:18.710Z,37.4594,-114.1745,13.1503,0.3,ml,7,118.8,0.252,0.162,nn,nn00495747,2015-05-24T02:52:19.003Z,"34km ESE of Caliente, Nevada",earthquake
2015-05-23T05:30:45.720Z,33.4828333,-116.5608333,9.27,0.27,ml,17,174,0.03654,0.14,ci,ci37385624,2015-05-26T15:16:36.531Z,"13km SE of Anza, California",earthquake
2015-05-23T05:26:32.504Z,37.4614,-114.1955,1.1598,1.16,ml,9,73.88,0.269,0.1626,nn,nn00495612,2015-05-23T13:47:46.521Z,"32km ESE of Caliente, Nevada",earthquake
2015-05-23T05:26:25.846Z,38.0698,-118.8534,8.2854,0.72,ml,5,143.69,0.058,0.0689,nn,nn00495637,2015-05-24T02:42:28.089Z,"39km ESE of Bridgeport, California",earthquake
2015-05-23T05:25:35.000Z,62.9659,-150.6311,90.6,1,ml,,,,0.51,ak,ak11605771,2015-06-01T17:19:37.433Z,"76km NNW of Talkeetna, Alaska",earthquake
2015-05-23T05:17:01.600Z,18.7656,-67.3454,16,2.3,Md,3,334.8,0.3701059,0.18,pr,pr15143001,2015-05-23T08:40:05.305Z,"39km NW of San Antonio, Puerto Rico",earthquake
2015-05-23T05:14:27.890Z,37.45,-114.1831667,11.07,3.41,ml,22,75,0.26,0.21,uu,uu60111707,2015-05-28T06:35:16.871Z,"34km ESE of Caliente, Nevada",earthquake
2015-05-23T05:09:31.521Z,38.5142,-118.5158,8.8013,0.64,ml,5,147.09,0.114,0.0872,nn,nn00495754,2015-05-24T02:53:20.589Z,"9km E of Hawthorne, Nevada",earthquake
2015-05-23T05:07:30.840Z,20.0346667,-155.6561667,16.23,2.9,ml,13,167,0.1453,0.12,hv,hv60943716,2015-05-28T15:59:51.007Z,"2km NE of Waimea, Hawaii",earthquake
2015-05-23T05:05:26.085Z,37.3196,-114.6459,6.9363,1.04,ml,11,151.75,0.334,0.2135,nn,nn00495606,2015-05-24T02:37:54.192Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T05:04:53.000Z,56.9131,-154.7795,53.7,3.9,ml,,,,0.56,ak,ak11605763,2015-06-01T17:21:43.229Z,"76km SW of Larsen Bay, Alaska",earthquake
2015-05-23T04:49:18.160Z,37.652,-118.8168333,3.31,0.59,md,16,186,0.02061,0.03,nc,nc72453946,2015-05-26T17:54:24.230Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T04:45:16.965Z,37.314,-114.6471,6.5692,1.27,ml,12,150.32,0.334,0.1774,nn,nn00495603,2015-05-24T02:37:41.070Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T04:43:37.000Z,62.2306,-148.8556,37.6,1.2,ml,,,,0.25,ak,ak11605759,2015-06-01T17:20:41.523Z,"48km N of Sutton-Alpine, Alaska",earthquake
2015-05-23T04:41:42.330Z,33.525,-116.4506667,9.44,0.8,ml,28,79,0.02092,0.14,ci,ci37385608,2015-05-26T15:08:56.478Z,"20km SW of La Quinta, California",earthquake
2015-05-23T04:40:44.685Z,37.3121,-114.6544,6.9245,1.13,ml,6,111.53,0.329,0.142,nn,nn00495744,2015-05-27T04:18:11.820Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T04:26:03.250Z,38.8216667,-122.7813339,1.7,0.41,md,9,142,0.01252,0.01,nc,nc72453941,2015-05-23T04:27:37.930Z,"5km W of Cobb, California",earthquake
2015-05-23T04:18:29.455Z,37.3204,-114.6316,3.5848,0.97,ml,7,152.13,0.345,0.1778,nn,nn00495599,2015-05-24T02:37:13.774Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T04:15:53.550Z,-11.1312,163.463,10,4.7,mb,,108,3.846,0.84,us,us10002bqw,2015-05-23T12:18:35.919Z,"184km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T04:14:24.785Z,37.3122,-114.6474,7.8804,2.34,ml,10,149.86,0.335,0.1223,nn,nn00496180,2015-05-26T19:54:47.976Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T04:02:04.788Z,37.1433,-116.4618,0,0.17,ml,10,117.02,0.077,,nn,nn00495593,2015-05-23T04:03:09.956Z,"37km NE of Beatty, Nevada",earthquake
2015-05-23T03:58:51.747Z,37.4398,-114.7243,0,0.7,ml,3,348.12,1.059,0.0428,nn,nn00496103,2015-05-25T22:02:38.641Z,"27km SW of Caliente, Nevada",earthquake
2015-05-23T03:57:39.090Z,37.6516667,-118.8196667,4.06,1.66,md,32,90,0.01878,0.06,nc,nc72453936,2015-05-30T01:39:07.920Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T03:52:11.000Z,63.4635,-146.4479,12.5,0.7,ml,,,,1.05,ak,ak11614560,2015-06-01T17:19:54.832Z,"73km SSW of Delta Junction, Alaska",earthquake
2015-05-23T03:49:04.000Z,53.4113,-165.8134,20,2.6,ml,,,,0.42,ak,ak11605734,2015-06-01T17:23:04.309Z,"70km SE of Unalaska, Alaska",earthquake
2015-05-23T03:48:29.411Z,37.1779,-115.2616,0,0.26,ml,4,203.5,0.284,0.1326,nn,nn00496096,2015-05-25T21:41:08.714Z,"22km SSW of Alamo, Nevada",earthquake
2015-05-23T03:47:48.500Z,37.6345,-118.9196667,6.02,0.47,md,24,71,0.01575,0.05,nc,nc72453931,2015-05-30T01:38:38.800Z,"4km ESE of Mammoth Lakes, California",earthquake
2015-05-23T03:44:57.430Z,38.8343315,-122.7996674,2.56,1.01,md,20,56,0.008343,0.02,nc,nc72453926,2015-05-23T03:46:33.660Z,"6km WNW of Cobb, California",earthquake
2015-05-23T03:44:27.000Z,61.6556,-148.1894,24.3,2,ml,,,,0.58,ak,ak11605730,2015-06-01T17:19:15.518Z,"38km ESE of Sutton-Alpine, Alaska",earthquake
2015-05-23T03:42:10.600Z,18.9918,-64.3588,26,2.9,Md,8,288,0.26140975,0.33,pr,pr15143000,2015-05-23T11:44:55.072Z,"69km NNE of Road Town, British Virgin Islands",earthquake
2015-05-23T03:41:29.160Z,37.6513333,-118.8146667,2.8,0.26,md,8,191,0.02149,0.02,nc,nc72453921,2015-05-26T17:48:52.600Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T03:39:31.050Z,37.653,-118.8233333,3.19,0.74,md,16,171,0.01802,0.03,nc,nc72453916,2015-05-26T17:44:21.460Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T03:37:12.900Z,33.6036667,-116.8151667,10.23,0.64,ml,25,76,0.03783,0.1,ci,ci37385600,2015-05-26T15:01:01.416Z,"14km WNW of Anza, California",earthquake
2015-05-23T03:36:06.050Z,37.6521667,-118.8155,4.16,1.47,md,30,67,0.02151,0.05,nc,nc72453911,2015-05-30T01:38:08.150Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T03:19:30.000Z,60.1489,-141.3819,0,1.4,ml,,,,0.3,ak,ak11614557,2015-06-01T17:19:54.053Z,"59km E of Cape Yakataga, Alaska",earthquake
2015-05-23T03:18:15.840Z,34.2746667,-118.2091667,3.46,1.18,ml,17,62,0.05606,0.11,ci,ci37385592,2015-05-26T14:56:03.788Z,"5km NNE of La Crescenta-Montrose, California",earthquake
2015-05-23T03:18:12.000Z,59.9997,-152.7985,98.2,2.1,ml,,,,0.67,ak,ak11605707,2015-06-01T17:19:11.178Z,"54km S of Redoubt Volcano, Alaska",earthquake
2015-05-23T03:16:42.973Z,37.3545,-114.6475,0,0.53,ml,5,116.46,0.325,0.0822,nn,nn00496092,2015-05-25T21:28:41.267Z,"31km SSW of Caliente, Nevada",earthquake
2015-05-23T03:15:59.010Z,38.8089981,-122.828331,2.69,0.56,md,8,115,0.0006744,0.02,nc,nc72453901,2015-05-23T03:17:33.490Z,"7km WNW of The Geysers, California",earthquake
2015-05-23T03:04:51.660Z,-24.8717,-179.1595,410.7,4.7,mb,,114,4.492,1.04,us,us10002bqn,2015-05-23T11:07:19.303Z,"South of the Fiji Islands",earthquake
2015-05-23T02:54:56.810Z,38.8188324,-122.7624969,2.77,0.8,md,9,146,0.01299,0.02,nc,nc72453896,2015-05-23T02:56:32.330Z,"3km W of Cobb, California",earthquake
2015-05-23T02:46:32.496Z,37.2837,-114.6788,0,0.57,ml,5,273.64,0.321,0.1371,nn,nn00496091,2015-05-25T21:19:20.058Z,"39km SSW of Caliente, Nevada",earthquake
2015-05-23T02:45:48.120Z,-37.1154,-74.0023,25.74,4.2,ml,,207,2.689,0.41,us,us10002c3b,2015-05-28T23:18:01.151Z,"62km WNW of Arauco, Chile",earthquake
2015-05-23T02:17:18.000Z,61.7265,-149.2522,14.7,0.8,ml,,,,0.53,ak,ak11614555,2015-06-01T17:19:53.092Z,"2km SSW of Fishhook, Alaska",earthquake
2015-05-23T02:10:35.000Z,63.1073,-150.7552,122.4,1.7,ml,,,,0.42,ak,ak11605704,2015-06-01T17:19:20.369Z,"93km NNW of Talkeetna, Alaska",earthquake
2015-05-23T02:09:52.820Z,37.5293333,-118.8366667,6.99,0.18,md,12,236,0.06088,0.02,nc,nc72453886,2015-05-26T17:38:20.020Z,"17km SE of Mammoth Lakes, California",earthquake
2015-05-23T02:01:04.180Z,37.6508333,-118.8146667,4.09,2.39,md,36,49,0.02118,0.06,nc,nc72453881,2015-05-26T21:02:04.407Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T01:56:55.000Z,65.2147,-150.0618,10.4,0.6,ml,,,,0.54,ak,ak11614553,2015-06-01T17:19:51.768Z,"35km NE of Manley Hot Springs, Alaska",earthquake
2015-05-23T01:46:23.150Z,37.6525,-118.8205,3.19,0.61,md,10,178,0.01897,0.02,nc,nc72453876,2015-05-26T17:33:18.880Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T01:43:39.530Z,37.7126667,-122.0125,5.65,1.08,md,10,152,0.04855,0.06,nc,nc72453866,2015-05-27T01:19:56.420Z,"4km NE of Fairview, California",earthquake
2015-05-23T01:43:04.620Z,33.6866667,-116.6938333,17.58,0.84,ml,26,126,0.02435,0.13,ci,ci37385584,2015-05-26T14:52:41.351Z,"6km SSE of Idyllwild, California",earthquake
2015-05-23T01:42:34.510Z,37.3213333,-118.2996667,12.73,1.8,md,11,254,0.04407,0.04,nc,nc72453871,2015-05-26T17:28:17.680Z,"9km ESE of Bishop, California",earthquake
2015-05-23T01:41:51.217Z,38.5136,-118.5127,8.3614,1.02,ml,6,147.83,0.115,0.0543,nn,nn00495579,2015-05-24T02:36:09.933Z,"9km E of Hawthorne, Nevada",earthquake
2015-05-23T01:34:32.750Z,37.6493333,-118.8171667,3.95,0.83,md,20,68,0.01869,0.05,nc,nc72453861,2015-05-25T18:07:21.950Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T01:30:04.610Z,37.3106667,-118.3006667,12.83,2.06,md,33,149,0.05435,0.06,nc,nc72453856,2015-05-26T18:35:06.892Z,"10km SE of Bishop, California",earthquake
2015-05-23T01:29:31.000Z,61.0218,-151.4591,68,1.1,ml,,,,0.26,ak,ak11614552,2015-06-01T17:19:50.593Z,"38km NNW of Nikiski, Alaska",earthquake
2015-05-23T01:28:34.310Z,37.6518333,-118.8175,3.89,1.98,md,36,46,0.02011,0.05,nc,nc72453851,2015-05-30T01:39:39.780Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T01:26:36.160Z,37.6516667,-118.8156667,3.96,2.09,md,37,44,0.02109,0.05,nc,nc72453846,2015-05-30T01:32:28.750Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T01:22:43.580Z,37.3245,-118.3053333,11.52,1.5,md,9,247,0.04314,0.03,nc,nc72453841,2015-06-02T01:26:39.570Z,"9km ESE of Bishop, California",earthquake
2015-05-23T01:21:00.000Z,64.5169,-147.5306,8.6,0.3,ml,,,,0.42,ak,ak11605684,2015-06-01T17:19:19.763Z,"27km SSW of North Pole, Alaska",earthquake
2015-05-23T00:58:03.500Z,38.8086662,-122.8261642,2.31,0.77,md,9,65,0.002363,0.03,nc,nc72453826,2015-05-23T00:59:40.490Z,"6km WNW of The Geysers, California",earthquake
2015-05-23T00:55:44.970Z,37.3637,-114.6575,6.5898,0.61,ml,6,163.08,0.316,0.157,nn,nn00496078,2015-05-25T20:50:39.259Z,"30km SSW of Caliente, Nevada",earthquake
2015-05-23T00:54:00.670Z,-11.0918,163.471,10,4.9,mb,,47,3.837,0.77,us,us10002bq7,2015-05-29T03:47:43.938Z,"183km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:52:40.720Z,37.652,-118.818,4.48,0.98,md,27,47,0.01995,0.07,nc,nc72453821,2015-05-30T01:31:03.470Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T00:46:35.080Z,38.8230019,-122.7608337,2.49,1.02,md,11,134,0.01029,0.02,nc,nc72453816,2015-05-23T00:48:10.410Z,"3km W of Cobb, California",earthquake
2015-05-23T00:45:38.490Z,38.8196678,-122.7621689,2.52,0.88,md,14,86,0.01237,0.04,nc,nc72453811,2015-05-23T00:47:15.400Z,"3km W of Cobb, California",earthquake
2015-05-23T00:45:30.170Z,37.6521667,-118.8185,3.88,1.33,md,29,48,0.01978,0.06,nc,nc72453806,2015-05-30T01:30:32.940Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T00:44:48.000Z,63.0999,-150.963,120.1,1.1,ml,,,,0.49,ak,ak11614550,2015-06-01T17:19:49.468Z,"96km NNW of Talkeetna, Alaska",earthquake
2015-05-23T00:43:37.000Z,61.1975,-147.0173,27.5,0.8,ml,,,,0.55,ak,ak11614549,2015-06-01T17:19:48.577Z,"36km WNW of Valdez, Alaska",earthquake
2015-05-23T00:42:08.570Z,38.7906667,-122.747,2.43,1.1,md,46,43,0.01093,0.07,nc,nc72453801,2015-05-30T01:29:22.770Z,"1km NNE of The Geysers, California",earthquake
2015-05-23T00:40:49.828Z,37.299,-114.6573,6.7785,2.47,ml,25,142.07,0.331,0.2129,nn,nn00495591,2015-05-31T03:33:27.040Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-23T00:39:27.910Z,-11.0787,163.2711,10,5.3,mb,,40,3.654,0.67,us,us10002bq5,2015-05-30T02:27:00.213Z,"163km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:38:25.920Z,37.5396667,-119.0233333,6.79,0.51,md,11,277,0.06447,0.04,nc,nc72453796,2015-05-26T17:18:44.860Z,"12km SSW of Mammoth Lakes, California",earthquake
2015-05-23T00:33:43.470Z,37.6498333,-118.817,4.09,2.45,md,45,38,0.01911,0.06,nc,nc72453791,2015-05-27T00:26:04.358Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T00:29:24.000Z,60.2129,-150.8882,55.9,1.5,ml,,,,0.21,ak,ak11605664,2015-06-01T17:19:36.276Z,"28km SE of Cohoe, Alaska",earthquake
2015-05-23T00:24:04.670Z,33.5025,-116.4383333,10.11,0.66,ml,14,148,0.02336,0.12,ci,ci37385536,2015-05-26T14:29:53.658Z,"22km SSW of La Quinta, California",earthquake
2015-05-23T00:20:48.250Z,-11.2645,163.4432,10,5.1,mb,,62,3.888,0.87,us,us10002bpy,2015-05-30T02:15:54.603Z,"189km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:15:09.000Z,63.3605,-144.1137,13.9,1.6,ml,,,,0.73,ak,ak11605657,2015-06-01T17:19:35.395Z,"56km W of Tok, Alaska",earthquake
2015-05-23T00:08:36.503Z,37.3401,-114.6856,1.0734,1.04,ml,6,239.29,0.298,0.1445,nn,nn00496070,2015-05-25T20:32:05.498Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T00:05:53.000Z,64.8851,-147.7582,6.7,0,ml,,,,0.68,ak,ak11605651,2015-06-01T17:20:45.073Z,"3km NE of College, Alaska",earthquake
2015-05-23T00:00:39.260Z,41.3468333,-122.1021667,7.9,0.55,md,7,103,0.06564,0.05,nc,nc72457406,2015-05-29T21:07:12.240Z,"10km NNE of McCloud, California",earthquake
2015-05-22T23:59:33.770Z,-11.1093,163.2154,10,6.8,mww,,18,3.619,0.81,us,us10002bpw,2015-05-30T01:56:21.909Z,"159km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T23:34:09.920Z,36.9191667,-121.4096667,9.44,0.94,md,19,66,0.08751,0.07,nc,nc72453766,2015-05-30T01:30:02.460Z,"7km N of Hollister, California",earthquake
2015-05-22T23:26:55.800Z,38.7876663,-122.74617,2.4,0.9,md,14,55,0.02281,0.02,nc,nc72453761,2015-05-22T23:28:29.790Z,"1km NE of The Geysers, California",earthquake
2015-05-22T23:21:44.219Z,37.2687,-114.6627,2.8767,0.69,ml,6,106.71,0.338,0.1321,nn,nn00495929,2015-05-24T23:57:55.029Z,"40km SSW of Caliente, Nevada",earthquake
2015-05-22T23:20:24.000Z,63.068,-147.9178,18,0.6,ml,,,,0.61,ak,ak11605572,2015-05-31T09:50:36.450Z,"63km SE of Cantwell, Alaska",earthquake
2015-05-22T23:17:41.879Z,37.3,-114.6516,0,0.83,ml,8,110.22,0.335,0.0878,nn,nn00495928,2015-05-24T23:45:28.524Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-22T23:14:40.980Z,37.5425,-112.237,10.34,1.47,md,8,231,0.115,0.08,uu,uu60111677,2015-05-26T15:36:45.400Z,"35km SSE of Panguitch, Utah",earthquake
2015-05-22T23:09:53.960Z,19.425,-155.39,9.39,1.07,md,28,86,0.06792,0.09,hv,hv60943436,2015-05-23T01:24:38.670Z,"15km W of Volcano, Hawaii",earthquake
2015-05-22T23:07:30.850Z,37.294,-114.655,6.52,2.8,ml,17,129.93,0.666,,nn,nn00495548,2015-05-30T05:45:21.040Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-22T23:00:13.000Z,60.9544,-147.3904,1.8,1.2,ml,,,,0.58,ak,ak11605536,2015-05-31T09:49:23.307Z,"59km WSW of Valdez, Alaska",earthquake
2015-05-22T22:49:32.000Z,59.9106,-152.3552,88.7,2.1,ml,,,,0.75,ak,ak11605418,2015-05-31T09:51:22.710Z,"31km NW of Anchor Point, Alaska",earthquake
2015-05-22T22:46:42.000Z,51.8971,-174.3062,59.4,2.1,ml,,,,0.52,ak,ak11613594,2015-05-31T09:51:01.535Z,"34km SSW of Atka, Alaska",earthquake
2015-05-22T22:42:02.050Z,19.4203333,-155.6153333,2.99,1.35,md,15,100,0.02098,0.12,hv,hv60943406,2015-05-22T23:00:53.680Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-22T22:35:57.010Z,38.7941666,-122.7478333,1.59,0.37,md,9,80,0.01395,0.02,nc,nc72453751,2015-05-22T22:37:31.380Z,"2km NNE of The Geysers, California",earthquake
2015-05-22T22:24:43.000Z,50.337,-179.2235,75.5,3.8,mb,,,,0.82,us,us10002br5,2015-05-31T09:50:40.091Z,"103km S of Amatignak Island, Alaska",earthquake
2015-05-22T22:23:16.710Z,38.8333321,-122.8463364,1.25,0.68,md,12,84,0.01006,0.03,nc,nc72453746,2015-05-22T22:24:50.300Z,"9km NW of The Geysers, California",earthquake
2015-05-22T22:21:54.000Z,51.7154,-172.6941,52.7,3.6,ml,,,,0.59,us,us10002br4,2015-05-31T09:50:19.310Z,"116km ESE of Atka, Alaska",earthquake
2015-05-22T22:21:05.720Z,-11.104,163.5095,10,4.9,mb,,76,3.876,0.55,us,us10002bnw,2015-05-29T03:41:33.915Z,"188km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T22:13:04.000Z,60.684,-147.2393,16.3,1.1,ml,,,,0.66,ak,ak11605336,2015-05-31T09:49:21.910Z,"69km SW of Valdez, Alaska",earthquake
2015-05-22T22:11:39.000Z,61.7467,-149.5293,40.8,0.9,ml,,,,0.42,ak,ak11605335,2015-05-31T09:50:31.336Z,"14km NNW of Tanaina, Alaska",earthquake
2015-05-22T22:09:17.740Z,35.0175,26.8154,6.46,4.3,mb,,112,0.599,1.21,us,us10002bnr,2015-05-29T03:31:49.677Z,"55km ESE of Palaikastron, Greece",earthquake
2015-05-22T22:04:48.820Z,37.472,-118.791,5.23,0.79,md,15,128,0.1217,0.06,nc,nc72453731,2015-05-26T17:11:12.480Z,"25km SE of Mammoth Lakes, California",earthquake
2015-05-22T22:03:05.440Z,-11.0926,163.3808,10,5.1,mb,,61,3.757,0.64,us,us10002bns,2015-05-30T02:08:53.124Z,"174km ESE of Kirakira, Solomon Islands",earthquake
